org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
S43,Sweden,se,Daniel,Org line C,V3_2,Accepted,Medium,PROD660,Wait - User,2012-05-03 13:00:42+00:00,1-729463861
S43,Sweden,se,Daniel,Org line C,V3_2,Completed,Medium,PROD660,Resolved,2012-05-08 11:10:13+00:00,1-729463861
S43,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD660,Closed,2012-05-16 01:19:51+00:00,1-729463861
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-23 09:51:43+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-23 09:52:37+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,Wait,2012-04-23 09:55:33+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,Wait - User,2012-04-23 10:20:16+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-30 14:55:20+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,Wait - User,2012-04-30 15:02:10+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-01 10:53:12+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-05-01 10:53:50+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-01 10:53:52+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Completed,Low,PROD424,Resolved,2012-05-01 10:54:02+00:00,1-729468185
G96,INDIA,pl,Shylaja,Org line C,V3_2,Completed,Low,PROD424,Closed,2012-05-01 10:54:06+00:00,1-729468185
G97,INDIA,se,Jinos,Org line C,V3_2,Accepted,Low,PROD199,In Progress,2012-04-23 10:10:36+00:00,1-729473091
G97,INDIA,se,Jinos,Org line C,V3_2,Accepted,Low,PROD199,In Progress,2012-04-23 10:11:29+00:00,1-729473091
G32 2nd,INDIA,se,Jinos,Org line A2,A2_4,Queued,Low,PROD199,Awaiting Assignment,2012-04-23 10:16:18+00:00,1-729473091
G32 2nd,Sweden,se,Rajendran,Org line A2,A2_4,Accepted,Low,PROD199,In Progress,2012-04-23 10:56:27+00:00,1-729473091
G32 2nd,INDIA,se,Anish,Org line A2,A2_4,Accepted,Low,PROD199,Wait - User,2012-04-23 16:20:24+00:00,1-729473091
G32 2nd,INDIA,se,Archana,Org line A2,A2_4,Accepted,Low,PROD199,In Progress,2012-04-26 08:19:00+00:00,1-729473091
G32 2nd,INDIA,se,Archana,Org line A2,A2_4,Accepted,Low,PROD199,Wait - User,2012-04-27 09:19:40+00:00,1-729473091
G32 2nd,INDIA,se,Archana,Org line A2,A2_4,Completed,Low,PROD199,Resolved,2012-05-14 07:31:39+00:00,1-729473091
G32 2nd,0,se,Siebel,Org line A2,A2_4,Completed,Low,PROD199,Closed,2012-05-22 01:24:26+00:00,1-729473091
D6,Belgium,se,Alexandre,Org line C,A2_1,Accepted,Medium,PROD747,In Progress,2012-04-23 11:18:42+00:00,1-729473517
D6,Belgium,se,Alexandre,Org line C,A2_1,Accepted,Medium,PROD747,In Progress,2012-04-23 11:19:08+00:00,1-729473517
N7 2nd,Belgium,se,Alexandre,Org line A2,A2_1,Queued,Medium,PROD747,Awaiting Assignment,2012-04-23 11:34:54+00:00,1-729473517
N7 2nd,Belgium,se,Alexandre,Org line A2,A2_1,Queued,Medium,PROD747,Awaiting Assignment,2012-04-23 11:34:55+00:00,1-729473517
N7 2nd,Sweden,se,Karin,Org line A2,A2_1,Accepted,Medium,PROD747,In Progress,2012-04-23 12:27:32+00:00,1-729473517
N7 2nd,Sweden,se,Karin,Org line A2,A2_1,Accepted,Medium,PROD747,Assigned,2012-04-23 12:27:46+00:00,1-729473517
N7 2nd,Sweden,se,Pablo,Org line A2,A2_1,Accepted,Medium,PROD747,In Progress,2012-04-23 16:15:31+00:00,1-729473517
D6,Sweden,se,Pablo,Org line C,A2_1,Queued,Medium,PROD747,Awaiting Assignment,2012-04-23 16:15:58+00:00,1-729473517
D6,Belgium,se,Alexandre,Org line C,A2_1,Accepted,Medium,PROD747,In Progress,2012-04-23 16:21:45+00:00,1-729473517
N7 2nd,Belgium,se,Alexandre,Org line A2,A2_1,Queued,Medium,PROD747,Awaiting Assignment,2012-04-23 16:24:54+00:00,1-729473517
N7 2nd,Belgium,se,Alexandre,Org line A2,A2_1,Queued,Medium,PROD747,Awaiting Assignment,2012-04-23 16:24:55+00:00,1-729473517
N7 2nd,Sweden,se,Karin,Org line A2,A2_1,Accepted,Medium,PROD747,In Progress,2012-04-23 17:17:50+00:00,1-729473517
N7 2nd,Sweden,se,Karin,Org line A2,A2_1,Accepted,Medium,PROD747,Assigned,2012-04-23 17:18:05+00:00,1-729473517
N7 2nd,Sweden,se,Pablo,Org line A2,A2_1,Accepted,Medium,PROD747,In Progress,2012-04-25 12:16:04+00:00,1-729473517
N7 2nd,Sweden,se,Pablo,Org line A2,A2_1,Accepted,Medium,PROD747,Wait - Customer,2012-04-25 12:16:21+00:00,1-729473517
N7 2nd,Sweden,se,Bengt,Org line A2,A2_1,Accepted,Medium,PROD747,In Progress,2012-05-14 15:41:14+00:00,1-729473517
N7 2nd,Sweden,se,Bengt,Org line A2,A2_1,Completed,Medium,PROD747,Resolved,2012-05-14 15:41:40+00:00,1-729473517
N7 2nd,0,se,Siebel,Org line A2,A2_1,Completed,Medium,PROD747,Closed,2012-05-22 01:24:25+00:00,1-729473517
G96,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-23 10:38:49+00:00,1-729482553
G96,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-23 10:51:30+00:00,1-729482553
G165 2nd,POLAND,pl,Krzysztof,Org line C,E_7,Queued,Low,PROD424,Awaiting Assignment,2012-04-23 10:55:16+00:00,1-729482553
G165 2nd,INDIA,pl,Satheesh,Org line C,E_7,Accepted,Low,PROD424,In Progress,2012-04-23 11:31:24+00:00,1-729482553
G97,INDIA,pl,Rajendra,Org line C,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-04-27 11:56:58+00:00,1-729482553
G97,POLAND,pl,Marika,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-27 12:27:28+00:00,1-729482553
G97,POLAND,pl,Marika,Org line C,V3_2,Accepted,Low,PROD424,Assigned,2012-04-27 12:27:38+00:00,1-729482553
G97,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-27 12:44:49+00:00,1-729482553
G97,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Low,PROD424,Wait - User,2012-04-27 12:47:31+00:00,1-729482553
G97,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 10:15:43+00:00,1-729482553
G97,POLAND,pl,Krzysztof,Org line C,V3_2,Completed,Low,PROD424,Resolved,2012-05-02 10:16:20+00:00,1-729482553
G97,0,pl,Siebel,Org line C,V3_2,Completed,Low,PROD424,Closed,2012-05-03 01:17:01+00:00,1-729482553
G96,INDIA,se,Prithi,Org line C,V3_2,Accepted,Low,PROD262,In Progress,2012-04-23 10:14:44+00:00,1-729495122
G96,INDIA,se,Prithi,Org line C,V3_2,Accepted,Low,PROD262,In Progress,2012-04-23 10:15:06+00:00,1-729495122
M8,INDIA,se,Prithi,Org line C,V3_2,Queued,Low,PROD262,Awaiting Assignment,2012-04-23 10:17:07+00:00,1-729495122
M8,Sweden,se,Johanna,Org line C,V3_2,Accepted,Low,PROD262,In Progress,2012-04-23 17:43:30+00:00,1-729495122
J5,Sweden,se,Johanna,Org line C,V3_2,Queued,Low,PROD262,Awaiting Assignment,2012-04-23 17:45:01+00:00,1-729495122
J5,Sweden,se,Johanna,Org line C,V3_2,Accepted,Low,PROD262,In Progress,2012-04-23 17:50:11+00:00,1-729495122
J5,Sweden,se,Johanna,Org line C,V3_2,Queued,Low,PROD262,Awaiting Assignment,2012-04-23 17:50:35+00:00,1-729495122
J5,Sweden,se,Tommy,Org line C,V3_2,Accepted,Low,PROD262,In Progress,2012-04-24 15:58:31+00:00,1-729495122
J5,Sweden,se,Tommy,Org line C,V3_2,Accepted,Low,PROD262,Assigned,2012-04-24 15:59:14+00:00,1-729495122
J5,Sweden,se,Kimmo,Org line C,V3_2,Accepted,Low,PROD262,In Progress,2012-04-25 10:36:49+00:00,1-729495122
J5,Sweden,se,Kimmo,Org line C,V3_2,Accepted,Low,PROD262,Wait - User,2012-04-25 12:26:31+00:00,1-729495122
G370,Sweden,se,Kimmo,Org line C,V3_2,Queued,Low,PROD262,Awaiting Assignment,2012-04-27 16:28:08+00:00,1-729495122
G370,Sweden,se,Patrick,Org line C,V3_2,Accepted,Low,PROD262,In Progress,2012-04-30 08:44:01+00:00,1-729495122
G370,Sweden,se,Patrick,Org line C,V3_2,Accepted,Low,PROD262,Wait - User,2012-04-30 08:45:27+00:00,1-729495122
G370,Sweden,se,Patrick,Org line C,V3_2,Completed,Low,PROD262,Resolved,2012-05-03 16:21:00+00:00,1-729495122
G370,0,se,Siebel,Org line C,V3_2,Completed,Low,PROD262,Closed,2012-05-04 01:17:54+00:00,1-729495122
G97,China,cn,Janice,Org line C,V3_2,Accepted,Low,PROD436,In Progress,2012-04-23 11:03:32+00:00,1-729497222
G97,China,cn,Janice,Org line C,V3_2,Accepted,Low,PROD436,In Progress,2012-04-23 11:06:13+00:00,1-729497222
P2,China,cn,Janice,Org line C,V3_2,Queued,Low,PROD436,Awaiting Assignment,2012-04-23 11:06:45+00:00,1-729497222
P2,China,cn,Peng,Org line C,V3_2,Accepted,Low,PROD436,In Progress,2012-04-24 04:53:39+00:00,1-729497222
P2,China,cn,Peng,Org line C,V3_2,Accepted,Low,PROD436,Assigned,2012-04-24 04:54:02+00:00,1-729497222
P2,China,cn,Candice,Org line C,V3_2,Accepted,Low,PROD436,In Progress,2012-04-24 05:29:40+00:00,1-729497222
P2,China,cn,Candice,Org line C,V3_2,Accepted,Low,PROD436,Wait - User,2012-04-24 05:29:57+00:00,1-729497222
P2,China,cn,Candice,Org line C,V3_2,Completed,Low,PROD436,Resolved,2012-05-07 06:51:56+00:00,1-729497222
P2,0,cn,Siebel,Org line C,V3_2,Completed,Low,PROD436,Closed,2012-05-15 01:22:34+00:00,1-729497222
G301 2nd,Belgium,0,Guy,Org line A2,A2_4,Accepted,Medium,PROD646,In Progress,2012-04-23 10:25:17+00:00,1-729510095
G301 2nd,Belgium,0,Guy,Org line A2,A2_4,Accepted,Medium,PROD646,In Progress,2012-04-23 10:25:29+00:00,1-729510095
G11 2nd,Belgium,0,Guy,Org line A2,A2_4,Queued,Medium,PROD646,Awaiting Assignment,2012-04-23 10:28:59+00:00,1-729510095
G11 2nd,Belgium,0,Laurens,Org line A2,A2_4,Accepted,Medium,PROD646,In Progress,2012-04-23 11:04:43+00:00,1-729510095
G11 2nd,Belgium,0,Laurens,Org line A2,A2_4,Completed,Medium,PROD646,Resolved,2012-04-23 11:18:19+00:00,1-729510095
G11 2nd,Belgium,0,Laurens,Org line A2,A2_4,Accepted,Medium,PROD646,In Progress,2012-04-26 12:24:52+00:00,1-729510095
G11 2nd,Belgium,0,Johan,Org line A2,A2_4,Completed,Medium,PROD646,Resolved,2012-04-27 15:14:22+00:00,1-729510095
G11 2nd,Belgium,0,Seger,Org line A2,A2_4,Queued,Medium,PROD646,Awaiting Assignment,2012-05-04 10:25:02+00:00,1-729510095
G11 2nd,Belgium,0,Johan,Org line A2,A2_4,Accepted,Medium,PROD646,In Progress,2012-05-04 11:43:58+00:00,1-729510095
G11 2nd,Belgium,0,Johan,Org line A2,A2_4,Completed,Medium,PROD646,Resolved,2012-05-04 11:45:00+00:00,1-729510095
G11 2nd,0,0,Siebel,Org line A2,A2_4,Completed,Medium,PROD646,Closed,2012-05-12 01:19:54+00:00,1-729510095
G96,POLAND,se,Cezary,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-23 10:31:17+00:00,1-729510194
G96,POLAND,se,Cezary,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-23 10:31:37+00:00,1-729510194
G230 2nd,POLAND,se,Cezary,Org line B,E_10,Queued,Low,PROD424,Awaiting Assignment,2012-04-23 11:03:54+00:00,1-729510194
G230 2nd,INDIA,se,Ashok,Org line B,E_10,Accepted,Low,PROD424,In Progress,2012-04-23 11:06:27+00:00,1-729510194
G230 2nd,INDIA,se,Ashok,Org line B,E_10,Accepted,Low,PROD424,Assigned,2012-04-23 11:08:37+00:00,1-729510194
G230 2nd,INDIA,se,Aneesh V,Org line B,E_10,Accepted,Low,PROD424,In Progress,2012-04-23 11:47:41+00:00,1-729510194
G230 2nd,INDIA,se,Aneesh V,Org line B,E_10,Accepted,Low,PROD424,Wait,2012-04-23 12:59:15+00:00,1-729510194
G230 2nd,INDIA,se,Aneesh V,Org line B,E_10,Accepted,Low,PROD424,Wait - User,2012-04-23 17:59:26+00:00,1-729510194
G230 2nd,INDIA,se,Aneesh V,Org line B,E_10,Accepted,Low,PROD424,In Progress,2012-04-24 12:51:37+00:00,1-729510194
G97,INDIA,se,Aneesh V,Org line C,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-04-24 12:53:37+00:00,1-729510194
G97,POLAND,se,Marika,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-27 10:23:54+00:00,1-729510194
M8,POLAND,se,Marika,Org line C,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-04-27 10:25:56+00:00,1-729510194
M8,Sweden,se,Johanna,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-27 11:55:56+00:00,1-729510194
J5,Sweden,se,Johanna,Org line C,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-04-27 11:58:03+00:00,1-729510194
J5,Sweden,se,Johanna,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-07 12:03:16+00:00,1-729510194
J5,Sweden,se,Johanna,Org line C,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-05-07 12:03:40+00:00,1-729510194
J5,Sweden,se,Johanna,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-07 12:06:03+00:00,1-729510194
J5,Sweden,se,Johanna,Org line C,V3_2,Completed,Low,PROD424,Resolved,2012-05-07 12:06:16+00:00,1-729510194
J5,0,se,Siebel,Org line C,V3_2,Completed,Low,PROD424,Closed,2012-05-15 01:22:35+00:00,1-729510194
G96,POLAND,pl,Agata,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-04-23 10:54:20+00:00,1-729512860
G96,POLAND,pl,Agata,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-04-23 10:56:09+00:00,1-729512860
G96,POLAND,pl,Agata,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-04-23 11:04:26+00:00,1-729512860
G92,POLAND,pl,Agata,Org line C,E_5,Queued,Medium,PROD815,Awaiting Assignment,2012-04-23 11:05:06+00:00,1-729512860
G92,INDIA,pl,Sreelesh,Org line C,E_5,Accepted,Medium,PROD815,In Progress,2012-04-23 12:02:25+00:00,1-729512860
G92,INDIA,pl,Sreelesh,Org line C,E_5,Accepted,Medium,PROD815,Wait - User,2012-04-23 12:43:41+00:00,1-729512860
G92,INDIA,pl,Sreelesh,Org line C,E_5,Accepted,Medium,PROD815,Wait - User,2012-05-02 19:33:24+00:00,1-729512860
G92,INDIA,pl,Sreelesh,Org line C,E_5,Accepted,Medium,PROD815,Assigned,2012-05-02 19:33:41+00:00,1-729512860
G92,INDIA,pl,Azam khan,Org line C,E_5,Accepted,Medium,PROD815,In Progress,2012-05-03 04:51:05+00:00,1-729512860
G92,INDIA,pl,Azam khan,Org line C,E_5,Accepted,Medium,PROD815,Wait - User,2012-05-03 04:55:00+00:00,1-729512860
G92,INDIA,pl,Azam khan,Org line C,E_5,Accepted,Medium,PROD815,Assigned,2012-05-03 11:33:55+00:00,1-729512860
G92,INDIA,pl,Prashant,Org line C,E_5,Accepted,Medium,PROD815,In Progress,2012-05-03 17:41:50+00:00,1-729512860
G92,INDIA,pl,Prashant,Org line C,E_5,Accepted,Medium,PROD815,Wait - User,2012-05-03 17:41:57+00:00,1-729512860
G92,INDIA,pl,Debashish,Org line C,E_5,Accepted,Medium,PROD815,In Progress,2012-05-04 01:34:40+00:00,1-729512860
G97,INDIA,pl,Debashish,Org line C,V3_2,Queued,Medium,PROD815,Awaiting Assignment,2012-05-04 01:36:58+00:00,1-729512860
G97,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-05-04 09:37:57+00:00,1-729512860
G97,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Medium,PROD815,Assigned,2012-05-04 09:38:07+00:00,1-729512860
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-05-04 12:39:11+00:00,1-729512860
G97,POLAND,pl,Natalia,Org line C,V3_2,Completed,Medium,PROD815,Resolved,2012-05-04 13:28:27+00:00,1-729512860
G97,0,pl,Siebel,Org line C,V3_2,Completed,Medium,PROD815,Closed,2012-05-12 01:19:53+00:00,1-729512860
L51 3rd,Sweden,se,Rama Krishna,Org line A2,D_1,Accepted,Medium,PROD607,In Progress,2012-04-23 15:21:59+00:00,1-729513010
W12 2nd,Sweden,se,Rama Krishna,Org line A2,D_1,Queued,Medium,PROD607,Awaiting Assignment,2012-04-23 15:28:45+00:00,1-729513010
W12 2nd,Sweden,se,Rama Krishna,Org line A2,D_1,Queued,Medium,PROD607,Awaiting Assignment,2012-04-23 15:28:53+00:00,1-729513010
W12 2nd,POLAND,se,Adam,Org line A2,D_1,Accepted,Medium,PROD607,In Progress,2012-04-23 15:31:32+00:00,1-729513010
L38 3rd,POLAND,se,Adam,Org line A2,D_1,Queued,Medium,PROD607,Awaiting Assignment,2012-04-25 10:01:32+00:00,1-729513010
L38 3rd,Sweden,se,Bhagya,Org line A2,D_1,Accepted,Medium,PROD607,In Progress,2012-04-25 10:42:21+00:00,1-729513010
L38 3rd,Sweden,se,Bhagya,Org line A2,D_1,Accepted,Medium,PROD607,Wait,2012-04-25 10:44:05+00:00,1-729513010
L38 3rd,Sweden,se,Bhagya,Org line A2,D_1,Completed,Medium,PROD607,Resolved,2012-04-25 10:52:19+00:00,1-729513010
L38 3rd,Sweden,se,Bhagya,Org line A2,D_1,Accepted,Medium,PROD607,In Progress,2012-04-25 13:54:34+00:00,1-729513010
L38 3rd,Sweden,se,Bhagya,Org line A2,D_1,Accepted,Medium,PROD607,Wait,2012-04-25 13:55:47+00:00,1-729513010
L38 3rd,Sweden,se,Bhagya,Org line A2,D_1,Accepted,Medium,PROD607,Wait - User,2012-05-03 12:27:22+00:00,1-729513010
L38 3rd,Sweden,se,Bhagya,Org line A2,D_1,Completed,Medium,PROD607,Resolved,2012-05-07 16:32:04+00:00,1-729513010
L38 3rd,0,se,Siebel,Org line A2,D_1,Completed,Medium,PROD607,Closed,2012-05-15 01:22:31+00:00,1-729513010
S57,USA,se,Raymond,Other,,Queued,Medium,PROD655,Awaiting Assignment,2012-04-24 22:54:00+00:00,1-729519381
M3 2nd,USA,se,Raymond,Org line A2,A2_3,Queued,Medium,PROD655,Awaiting Assignment,2012-04-24 22:56:33+00:00,1-729519381
M3 2nd,Sweden,se,HariKrishna,Org line A2,A2_3,Accepted,Medium,PROD655,In Progress,2012-04-25 13:22:22+00:00,1-729519381
G133 3rd,Sweden,se,HariKrishna,Org line A2,A2_3,Queued,Medium,PROD655,Awaiting Assignment,2012-04-26 17:25:59+00:00,1-729519381
G133 3rd,Sweden,se,Daniel,Org line A2,A2_3,Accepted,Medium,PROD655,In Progress,2012-04-30 10:52:37+00:00,1-729519381
G133 3rd,Sweden,se,Daniel,Org line A2,A2_3,Accepted,Medium,PROD655,Wait - User,2012-04-30 11:27:30+00:00,1-729519381
G133 3rd,Sweden,se,Daniel,Org line A2,A2_3,Accepted,Medium,PROD655,In Progress,2012-05-07 14:25:21+00:00,1-729519381
G133 3rd,Sweden,se,Daniel,Org line A2,A2_3,Completed,Medium,PROD655,Resolved,2012-05-07 14:25:24+00:00,1-729519381
G133 3rd,0,se,Siebel,Org line A2,A2_3,Completed,Medium,PROD655,Closed,2012-05-15 01:22:15+00:00,1-729519381
V60,Sweden,se,Anastasia,Other,,Queued,High,PROD238,Awaiting Assignment,2012-04-26 09:19:03+00:00,1-729519781
V60,Sweden,se,Anastasia,Other,,Queued,High,PROD238,Awaiting Assignment,2012-04-26 09:22:00+00:00,1-729519781
G166 2nd,Sweden,se,Anastasia,Org line A2,A2_3,Queued,High,PROD238,Awaiting Assignment,2012-04-26 09:22:05+00:00,1-729519781
G166 2nd,INDIA,se,Mohammed Aman,Org line A2,A2_3,Accepted,High,PROD238,In Progress,2012-04-26 09:58:41+00:00,1-729519781
G166 2nd,INDIA,se,Mohammed Aman,Org line A2,A2_3,Completed,High,PROD238,Resolved,2012-05-03 09:52:05+00:00,1-729519781
G166 2nd,0,se,Siebel,Org line A2,A2_3,Completed,High,PROD238,Closed,2012-05-11 01:23:11+00:00,1-729519781
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-23 11:16:55+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-23 11:18:54+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,Wait - User,2012-04-23 11:21:02+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-04-30 14:49:19+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,Wait - User,2012-04-30 14:50:33+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-01 10:51:39+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-05-01 10:52:16+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-01 10:52:19+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Completed,Low,PROD424,Resolved,2012-05-01 10:52:31+00:00,1-729523637
G96,INDIA,pl,Shylaja,Org line C,V3_2,Completed,Low,PROD424,Closed,2012-05-01 10:52:34+00:00,1-729523637
M27,Sweden,se,Linda,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-04-23 11:47:54+00:00,1-729527202
M27,Sweden,se,Linda,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-04-23 11:50:00+00:00,1-729527202
S49,Sweden,se,Linda,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-04-23 11:51:17+00:00,1-729527202
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-04-23 12:54:31+00:00,1-729527202
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,Wait - User,2012-04-23 12:58:32+00:00,1-729527202
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-04-23 15:17:19+00:00,1-729527202
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,Wait - Vendor,2012-04-23 15:22:12+00:00,1-729527202
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-04-26 15:25:01+00:00,1-729527202
M27,POLAND,se,Monika,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-04-26 15:28:27+00:00,1-729527202
M27,Sweden,se,Linda,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-02 16:44:58+00:00,1-729527202
M27,Sweden,se,Linda,Org line C,V3_2,Completed,Low,PROD455,Resolved,2012-05-02 16:45:20+00:00,1-729527202
M27,0,se,Siebel,Org line C,V3_2,Completed,Low,PROD455,Closed,2012-05-10 01:18:32+00:00,1-729527202
V30,France,se,Frederic,Org line A2,A2_4,Accepted,High,PROD148,In Progress,2012-04-23 16:06:25+00:00,1-729536403
V30,France,se,Frederic,Org line A2,A2_4,Accepted,High,PROD148,In Progress,2012-04-23 16:06:59+00:00,1-729536403
G48 2nd,France,se,Frederic,Org line C,E_6,Queued,High,PROD148,Awaiting Assignment,2012-04-23 16:10:39+00:00,1-729536403
G48 2nd,Sweden,se,Lena,Org line C,E_6,Accepted,High,PROD148,In Progress,2012-04-23 16:12:47+00:00,1-729536403
G48 2nd,Sweden,se,Lena,Org line C,E_6,Accepted,High,PROD148,In Progress,2012-04-23 16:12:50+00:00,1-729536403
G92,INDIA,se,Sreelesh,Org line C,E_5,Accepted,High,PROD148,In Progress,2012-04-23 16:37:56+00:00,1-729536403
G88 2nd,INDIA,se,Sreelesh,Org line C,E_4,Queued,High,PROD148,Awaiting Assignment,2012-04-23 17:18:24+00:00,1-729536403
G88 2nd,INDIA,se,Hineesh,Org line C,E_4,Accepted,High,PROD148,In Progress,2012-04-23 17:29:44+00:00,1-729536403
G88 2nd,INDIA,se,Hineesh,Org line C,E_4,Accepted,High,PROD148,Assigned,2012-04-23 19:09:54+00:00,1-729536403
G88 2nd,INDIA,se,Hineesh,Org line C,E_4,Accepted,High,PROD148,In Progress,2012-04-27 19:36:19+00:00,1-729536403
G88 2nd,INDIA,se,Hineesh,Org line C,E_4,Accepted,High,PROD148,Assigned,2012-04-27 19:37:48+00:00,1-729536403
G88 2nd,INDIA,se,Antony,Org line C,E_4,Accepted,High,PROD148,In Progress,2012-04-30 09:47:22+00:00,1-729536403
G88 2nd,INDIA,se,Antony,Org line C,E_4,Accepted,High,PROD148,Assigned,2012-04-30 09:47:53+00:00,1-729536403
G88 2nd,Sweden,se,Christian,Org line C,E_4,Accepted,High,PROD148,In Progress,2012-04-30 10:02:09+00:00,1-729536403
G48 2nd,Sweden,se,Christian,Org line C,E_6,Queued,High,PROD148,Awaiting Assignment,2012-04-30 11:01:22+00:00,1-729536403
G48 2nd,INDIA,se,Neha,Org line C,E_6,Accepted,High,PROD148,In Progress,2012-04-30 11:29:32+00:00,1-729536403
G48 2nd,Sweden,se,Mikael,Org line C,E_6,Completed,High,PROD148,Resolved,2012-05-15 11:35:13+00:00,1-729536403
G48 2nd,0,se,Siebel,Org line C,E_6,Completed,High,PROD148,Closed,2012-05-23 01:20:29+00:00,1-729536403
G96,POLAND,pl,Agata,Org line C,V3_2,Accepted,Low,PROD698,In Progress,2012-04-23 11:20:33+00:00,1-729556366
G96,POLAND,pl,Agata,Org line C,V3_2,Accepted,Low,PROD698,In Progress,2012-04-23 11:20:59+00:00,1-729556366
G22 2nd,POLAND,pl,Agata,Org line A2,A2_2,Queued,Low,PROD698,Awaiting Assignment,2012-04-23 11:28:28+00:00,1-729556366
G22 2nd,0,pl,Sumesh,Org line A2,A2_2,Accepted,Low,PROD698,In Progress,2012-04-24 10:31:19+00:00,1-729556366
